-0.064,0.065,0.13,-0.001,-0.097,0.097,-0.05,-0.059,-0.09,-0.034,-0.021,-0.021
-0.058,0.072,0.13,-0.007,-0.094,0.101,-0.05,-0.06,-0.09,-0.038,-0.02,-0.024
-0.052,0.077,0.13,-0.012,-0.092,0.103,-0.049,-0.056,-0.093,-0.042,-0.016,-0.026
-0.06,0.071,0.131,-0.005,-0.096,0.101,-0.051,-0.051,-0.098,-0.036,-0.007,-0.03
-0.048,0.099,0.147,-0.026,-0.098,0.123,-0.058,-0.047,-0.099,-0.031,-0.001,-0.028
-0.049,0.069,0.118,-0.01,-0.084,0.093,-0.05,-0.044,-0.083,-0.025,0.006,-0.003
-0.057,-0.002,0.056,0.029,-0.057,0.027,-0.04,-0.039,-0.071,-0.02,0.015,0.021
-0.052,-0.018,0.034,0.035,-0.043,0.008,-0.034,-0.034,-0.068,-0.017,0.023,0.027
-0.058,-0.042,0.016,0.05,-0.037,-0.013,-0.027,-0.03,-0.064,-0.013,0.032,0.035
-0.059,-0.047,0.012,0.052,-0.035,-0.017,-0.021,-0.025,-0.061,-0.01,0.039,0.038
-0.07,-0.047,0.023,0.059,-0.047,-0.012,-0.014,-0.022,-0.056,-0.005,0.042,0.035
-0.062,-0.055,0.007,0.058,-0.034,-0.024,-0.009,-0.018,-0.054,-0.003,0.045,0.035
-0.048,-0.053,-0.006,0.05,-0.02,-0.029,-0.004,-0.014,-0.047,0.005,0.049,0.033
-0.043,-0.082,-0.039,0.062,-0.002,-0.06,0.002,-0.01,-0.042,0.008,0.049,0.029
-0.017,-0.057,-0.04,0.037,0.012,-0.049,0.006,-0.005,-0.035,0.005,0.05,0.03
-0.011,-0.039,-0.028,0.026,0.008,-0.033,0.01,-0.003,-0.031,0.005,0.05,0.034
-0.005,-0.017,-0.012,0.011,0.004,-0.014,0.015,0.019,-0.025,0.003,0.05,0.037
-0.011,0.098,0.109,-0.044,-0.06,0.103,0.012,0.018,-0.023,0.0,0.05,0.023
-0.005,0.152,0.157,-0.074,-0.081,0.154,0.0,-0.017,-0.041,0.0,0.05,0.02
0.042,0.201,0.159,-0.122,-0.058,0.179,-0.038,-0.001,-0.029,0.027,0.064,0.05
0.049,0.23,0.181,-0.14,-0.066,0.205,-0.111,-0.003,-0.025,0.032,0.06,0.05
0.027,0.196,0.169,-0.112,-0.071,0.182,-0.136,-0.044,-0.055,-0.013,0.04,0.034
0.007,0.178,0.171,-0.093,-0.082,0.175,-0.114,-0.05,-0.079,-0.032,0.025,0.021
-0.028,0.14,0.168,-0.056,-0.098,0.154,-0.103,-0.05,-0.1,-0.063,-0.013,-0.015
-0.062,0.137,0.2,-0.038,-0.131,0.168,-0.103,-0.058,-0.097,-0.053,-0.011,-0.028
-0.074,0.118,0.192,-0.023,-0.133,0.155,-0.09,-0.085,-0.121,-0.085,-0.03,-0.048
-0.07,0.126,0.196,-0.029,-0.133,0.161,-0.091,-0.086,-0.129,-0.092,-0.031,-0.038
-0.091,0.11,0.2,-0.01,-0.146,0.155,-0.078,-0.099,-0.141,-0.082,-0.034,-0.041
-0.091,0.109,0.2,-0.01,-0.146,0.154,-0.074,-0.081,-0.131,-0.111,-0.043,-0.042
-0.078,0.108,0.186,-0.015,-0.133,0.147,-0.071,-0.086,-0.132,-0.052,-0.019,-0.033
-0.101,0.065,0.166,0.018,-0.134,0.116,-0.001,0.022,-0.045,-0.127,-0.085,-0.087
-0.053,0.112,0.165,-0.03,-0.109,0.138,0.12,0.462,0.351,0.114,-0.019,-0.095
0.144,0.303,0.159,-0.224,-0.008,0.231,-0.078,-0.267,-0.119,0.299,0.248,0.132
0.526,1.203,0.677,-0.865,-0.076,0.94,-1.113,-2.246,-1.229,1.478,1.406,1.084
0.367,1.247,0.88,-0.807,-0.257,1.063,-1.595,-2.932,-1.922,1.86,1.608,1.266
-0.265,0.202,0.467,0.031,-0.366,0.334,-1.125,-2.202,-2.163,-0.475,-0.005,0.182
-0.25,0.107,0.357,0.072,-0.304,0.232,-0.732,-1.139,-1.229,-0.8,-0.321,-0.114
-0.056,0.202,0.258,-0.073,-0.157,0.23,-0.254,-0.256,-0.284,-0.072,-0.026,-0.006
-0.08,0.147,0.226,-0.034,-0.153,0.186,-0.058,-0.016,-0.107,-0.17,-0.074,-0.044
-0.045,0.173,0.218,-0.064,-0.132,0.195,-0.042,0.051,0.021,-0.013,0.011,-0.018
-0.05,0.139,0.189,-0.045,-0.12,0.164,-0.007,0.098,0.032,-0.096,-0.035,-0.046
-0.075,0.167,0.241,-0.046,-0.158,0.204,-0.035,0.107,0.071,-0.031,0.004,-0.019
-0.084,0.151,0.235,-0.033,-0.16,0.193,-0.006,0.139,0.094,-0.046,-0.009,-0.028
-0.071,0.173,0.245,-0.051,-0.159,0.209,-0.016,0.145,0.101,-0.033,0.003,-0.014
-0.046,0.188,0.234,-0.071,-0.141,0.211,-0.016,0.161,0.131,-0.012,0.011,-0.011
-0.033,0.218,0.251,-0.092,-0.142,0.234,-0.032,0.143,0.133,-0.02,0.011,-0.007
-0.018,0.231,0.249,-0.107,-0.133,0.24,-0.03,0.173,0.158,0.032,0.041,0.006
-0.003,0.228,0.231,-0.113,-0.117,0.229,-0.029,0.198,0.183,0.037,0.048,0.01
-0.009,0.231,0.24,-0.111,-0.124,0.235,-0.041,0.205,0.213,0.064,0.068,0.024
-0.002,0.215,0.217,-0.107,-0.109,0.216,-0.053,0.231,0.24,0.085,0.085,0.034
0.017,0.233,0.216,-0.126,-0.099,0.224,-0.059,0.26,0.278,0.123,0.106,0.059
0.048,0.259,0.21,-0.154,-0.081,0.234,-0.062,0.296,0.307,0.147,0.122,0.065
0.074,0.285,0.211,-0.179,-0.069,0.248,-0.086,0.32,0.341,0.166,0.127,0.07
0.108,0.31,0.202,-0.209,-0.048,0.256,-0.096,0.361,0.391,0.199,0.158,0.099
0.138,0.349,0.211,-0.244,-0.037,0.28,-0.122,0.417,0.437,0.226,0.189,0.117
0.166,0.404,0.237,-0.285,-0.036,0.32,-0.16,0.466,0.498,0.268,0.207,0.129
0.22,0.42,0.2,-0.32,0.01,0.31,-0.177,0.528,0.564,0.337,0.257,0.163
0.253,0.467,0.214,-0.36,0.02,0.34,-0.212,0.575,0.616,0.39,0.307,0.203
0.294,0.534,0.241,-0.415,0.026,0.387,-0.262,0.595,0.651,0.434,0.344,0.236
0.328,0.559,0.231,-0.444,0.049,0.395,-0.292,0.611,0.672,0.493,0.399,0.275
0.352,0.589,0.237,-0.471,0.057,0.412,-0.327,0.593,0.659,0.506,0.424,0.3
0.383,0.622,0.239,-0.503,0.072,0.43,-0.36,0.533,0.617,0.496,0.424,0.3
0.371,0.631,0.26,-0.501,0.055,0.445,-0.371,0.438,0.54,0.489,0.419,0.299
0.313,0.611,0.299,-0.462,0.007,0.455,-0.363,0.312,0.423,0.43,0.375,0.273
0.239,0.545,0.306,-0.393,-0.033,0.425,-0.315,0.201,0.304,0.328,0.296,0.208
0.157,0.463,0.307,-0.31,-0.075,0.385,-0.258,0.109,0.175,0.203,0.189,0.125
0.099,0.409,0.31,-0.254,-0.106,0.359,-0.202,0.027,0.067,0.093,0.092,0.041
0.033,0.351,0.318,-0.192,-0.143,0.334,-0.144,-0.037,-0.011,0.004,0.016,-0.022
-0.03,0.292,0.322,-0.131,-0.176,0.307,-0.106,-0.065,-0.067,-0.067,-0.043,-0.073
-0.027,0.265,0.291,-0.119,-0.159,0.278,-0.081,-0.067,-0.09,-0.105,-0.072,-0.103
-0.025,0.265,0.289,-0.12,-0.158,0.277,-0.075,-0.079,-0.106,-0.13,-0.093,-0.116
-0.012,0.268,0.281,-0.129,-0.147,0.274,-0.075,-0.081,-0.115,-0.142,-0.102,-0.128
-0.014,0.27,0.284,-0.128,-0.149,0.277,-0.075,-0.079,-0.12,-0.159,-0.108,-0.137
-0.036,0.275,0.312,-0.12,-0.174,0.293,-0.075,-0.077,-0.12,-0.166,-0.122,-0.147
-0.044,0.273,0.317,-0.115,-0.181,0.295,-0.075,-0.074,-0.12,-0.164,-0.126,-0.146
-0.05,0.291,0.341,-0.121,-0.196,0.316,-0.074,-0.077,-0.121,-0.166,-0.12,-0.145
-0.038,0.306,0.344,-0.134,-0.191,0.324,-0.064,-0.08,-0.12,-0.164,-0.115,-0.144
-0.055,0.316,0.371,-0.131,-0.213,0.343,-0.074,-0.081,-0.122,-0.171,-0.112,-0.14
-0.054,0.341,0.395,-0.144,-0.225,0.368,-0.081,-0.08,-0.126,-0.176,-0.105,-0.139
-0.039,0.34,0.379,-0.151,-0.209,0.359,-0.08,-0.081,-0.13,-0.175,-0.109,-0.144
-0.03,0.352,0.381,-0.162,-0.206,0.366,-0.091,-0.083,-0.134,-0.175,-0.123,-0.155
-0.003,0.365,0.368,-0.182,-0.186,0.367,-0.09,-0.092,-0.141,-0.175,-0.126,-0.155
-0.011,0.365,0.376,-0.177,-0.194,0.37,-0.09,-0.099,-0.147,-0.174,-0.124,-0.155
-0.04,0.359,0.399,-0.16,-0.22,0.379,-0.09,-0.107,-0.155,-0.182,-0.126,-0.155
-0.044,0.336,0.38,-0.146,-0.212,0.358,-0.09,-0.106,-0.165,-0.194,-0.129,-0.155
-0.048,0.325,0.373,-0.139,-0.211,0.349,-0.089,-0.107,-0.175,-0.197,-0.133,-0.156
-0.056,0.321,0.377,-0.133,-0.217,0.349,-0.084,-0.13,-0.184,-0.201,-0.139,-0.16
-0.052,0.317,0.369,-0.133,-0.21,0.343,-0.086,-0.137,-0.186,-0.207,-0.146,-0.165
-0.063,0.303,0.366,-0.12,-0.215,0.334,-0.082,-0.134,-0.189,-0.215,-0.149,-0.168
-0.059,0.296,0.355,-0.119,-0.207,0.325,-0.08,-0.136,-0.191,-0.223,-0.152,-0.173
-0.058,0.295,0.353,-0.119,-0.206,0.324,-0.08,-0.134,-0.195,-0.223,-0.154,-0.175
-0.059,0.282,0.341,-0.111,-0.201,0.311,-0.083,-0.135,-0.199,-0.22,-0.158,-0.178
-0.048,0.285,0.333,-0.119,-0.191,0.309,-0.086,-0.135,-0.204,-0.22,-0.16,-0.18
-0.07,0.275,0.345,-0.103,-0.207,0.309,-0.084,-0.135,-0.205,-0.22,-0.16,-0.18
-0.065,0.258,0.323,-0.097,-0.194,0.291,-0.085,-0.135,-0.205,-0.22,-0.16,-0.18
-0.063,0.256,0.319,-0.096,-0.192,0.287,-0.084,-0.135,-0.21,-0.221,-0.16,-0.18
-0.077,0.254,0.332,-0.089,-0.205,0.293,-0.086,-0.135,-0.21,-0.224,-0.16,-0.18
-0.069,0.255,0.324,-0.094,-0.197,0.289,-0.09,-0.139,-0.21,-0.229,-0.16,-0.179
-0.066,0.255,0.321,-0.094,-0.194,0.287,-0.09,-0.151,-0.21,-0.228,-0.159,-0.182
-0.059,0.255,0.314,-0.098,-0.187,0.285,-0.09,-0.155,-0.21,-0.224,-0.156,-0.185
-0.058,0.251,0.309,-0.097,-0.184,0.28,-0.09,-0.155,-0.21,-0.225,-0.153,-0.185
-0.058,0.246,0.304,-0.094,-0.181,0.275,-0.09,-0.155,-0.21,-0.225,-0.151,-0.185
-0.056,0.241,0.298,-0.093,-0.177,0.27,-0.086,-0.155,-0.21,-0.225,-0.147,-0.185
-0.086,0.237,0.323,-0.076,-0.205,0.28,-0.08,-0.155,-0.206,-0.225,-0.145,-0.185
-0.085,0.233,0.317,-0.074,-0.201,0.275,-0.075,-0.15,-0.199,-0.219,-0.143,-0.179
-0.05,0.228,0.278,-0.089,-0.164,0.253,-0.069,-0.14,-0.193,-0.212,-0.137,-0.172
-0.049,0.218,0.267,-0.085,-0.158,0.243,-0.064,-0.132,-0.186,-0.206,-0.134,-0.166
-0.061,0.197,0.258,-0.068,-0.16,0.227,-0.059,-0.126,-0.179,-0.199,-0.128,-0.159
-0.061,0.174,0.235,-0.056,-0.148,0.204,-0.053,-0.119,-0.172,-0.192,-0.125,-0.153
-0.053,0.155,0.208,-0.051,-0.131,0.181,-0.047,-0.112,-0.167,-0.187,-0.119,-0.147
-0.051,0.148,0.199,-0.049,-0.125,0.173,-0.043,-0.106,-0.162,-0.182,-0.113,-0.143
-0.066,0.125,0.191,-0.03,-0.129,0.157,-0.036,-0.102,-0.156,-0.177,-0.109,-0.138
-0.067,0.106,0.173,-0.02,-0.12,0.139,-0.031,-0.099,-0.151,-0.174,-0.102,-0.134
-0.042,0.105,0.146,-0.032,-0.094,0.125,-0.038,-0.095,-0.146,-0.168,-0.098,-0.129
-0.062,0.079,0.141,-0.008,-0.102,0.109,-0.037,-0.091,-0.14,-0.165,-0.092,-0.121
-0.069,0.059,0.128,0.005,-0.099,0.093,-0.029,-0.089,-0.135,-0.153,-0.091,-0.108
-0.071,-0.012,0.058,0.041,-0.064,0.023,-0.026,-0.083,-0.129,-0.137,-0.068,-0.098
-0.098,-0.068,0.03,0.082,-0.063,-0.019,-0.02,-0.077,-0.124,-0.135,-0.042,-0.094
-0.065,-0.029,0.035,0.047,-0.05,0.003,-0.015,-0.072,-0.118,-0.132,-0.054,-0.092
-0.035,-0.015,0.021,0.025,-0.027,0.003,-0.012,-0.066,-0.115,-0.129,-0.058,-0.089
-0.041,-0.015,0.025,0.028,-0.032,0.004,-0.005,-0.061,-0.113,-0.126,-0.064,-0.086
-0.056,-0.015,0.042,0.035,-0.048,0.013,-0.008,-0.056,-0.11,-0.124,-0.075,-0.084
-0.054,-0.015,0.038,0.034,-0.046,0.011,-0.021,-0.054,-0.107,-0.121,-0.068,-0.081
-0.045,-0.014,0.031,0.03,-0.038,0.008,-0.022,-0.051,-0.104,-0.119,-0.064,-0.08
-0.04,-0.018,0.022,0.028,-0.03,0.002,-0.018,-0.048,-0.102,-0.12,-0.058,-0.08
-0.045,-0.027,0.018,0.036,-0.031,-0.004,-0.016,-0.045,-0.097,-0.119,-0.052,-0.08
-0.049,-0.048,0.001,0.048,-0.025,-0.023,-0.012,-0.045,-0.094,-0.121,-0.048,-0.08
-0.03,-0.043,-0.013,0.037,-0.008,-0.028,-0.01,-0.045,-0.091,-0.117,-0.041,-0.077
-0.047,-0.057,-0.01,0.052,-0.018,-0.033,-0.008,-0.045,-0.086,-0.115,-0.037,-0.075
-0.054,-0.092,-0.038,0.073,-0.008,-0.065,-0.004,-0.045,-0.086,-0.115,-0.031,-0.072
-0.048,-0.095,-0.047,0.072,0.0,-0.071,-0.005,-0.045,-0.09,-0.115,-0.025,-0.069
-0.051,-0.093,-0.042,0.072,-0.004,-0.067,-0.001,-0.045,-0.09,-0.115,-0.02,-0.066
-0.05,-0.09,-0.04,0.07,-0.005,-0.065,0.0,-0.045,-0.09,-0.115,-0.031,-0.064
-0.05,-0.086,-0.037,0.068,-0.006,-0.062,0.0,-0.045,-0.09,-0.119,-0.043,-0.073
-0.051,-0.085,-0.033,0.069,-0.009,-0.059,0.005,-0.045,-0.089,-0.12,-0.04,-0.08
-0.046,-0.09,-0.044,0.068,0.0,-0.067,0.005,-0.045,-0.098,-0.12,-0.04,-0.08
-0.014,-0.097,-0.083,0.056,0.035,-0.09,0.007,-0.044,-0.103,-0.12,-0.039,-0.08
-0.006,-0.092,-0.086,0.049,0.04,-0.089,0.01,-0.047,-0.097,-0.12,-0.035,-0.08
-0.014,-0.113,-0.098,0.063,0.042,-0.105,0.011,-0.051,-0.095,-0.118,-0.034,-0.08
-0.015,-0.141,-0.126,0.079,0.055,-0.133,0.007,-0.046,-0.09,-0.114,-0.038,-0.08
-0.014,-0.138,-0.125,0.077,0.056,-0.131,0.005,-0.044,-0.086,-0.115,-0.04,-0.075
-0.017,-0.141,-0.124,0.08,0.054,-0.132,0.005,-0.04,-0.084,-0.111,-0.042,-0.075
-0.016,-0.143,-0.127,0.08,0.056,-0.135,0.005,-0.036,-0.078,-0.11,-0.045,-0.074
-0.005,-0.147,-0.141,0.076,0.068,-0.144,0.006,-0.031,-0.07,-0.111,-0.046,-0.07
-0.004,-0.143,-0.139,0.073,0.068,-0.14,0.005,-0.022,-0.064,-0.101,-0.038,-0.071
0.016,-0.118,-0.134,0.051,0.076,-0.126,0.022,-0.011,-0.057,-0.086,-0.028,-0.067
0.04,-0.094,-0.134,0.027,0.087,-0.114,0.042,-0.003,-0.048,-0.067,-0.018,-0.058
0.042,-0.085,-0.126,0.021,0.084,-0.105,0.062,0.013,-0.033,-0.054,-0.006,-0.048
0.064,-0.076,-0.14,0.006,0.102,-0.108,0.049,0.023,-0.019,-0.046,0.006,-0.026
0.124,-0.045,-0.169,-0.039,0.147,-0.107,-0.031,0.012,-0.014,-0.044,0.046,0.004
0.125,-0.064,-0.189,-0.03,0.157,-0.126,-0.058,0.003,-0.002,-0.032,0.056,0.011
0.09,-0.093,-0.183,0.001,0.137,-0.137,-0.037,-0.009,-0.022,-0.034,0.018,-0.015
0.099,-0.126,-0.225,0.013,0.162,-0.175,-0.024,-0.02,-0.046,-0.043,0.008,-0.025
0.091,-0.197,-0.288,0.053,0.19,-0.242,0.024,-0.027,-0.054,-0.062,-0.013,-0.042
0.068,-0.21,-0.278,0.071,0.173,-0.243,0.039,-0.015,-0.047,-0.066,-0.027,-0.055
0.036,-0.248,-0.284,0.106,0.161,-0.266,0.04,-0.013,-0.052,-0.076,-0.041,-0.055
0.024,-0.272,-0.295,0.124,0.16,-0.283,0.04,-0.004,-0.05,-0.096,-0.051,-0.053
0.032,-0.284,-0.316,0.126,0.174,-0.3,0.04,0.004,-0.047,-0.053,-0.038,-0.044
0.013,-0.336,-0.349,0.161,0.182,-0.342,0.068,0.0,-0.054,-0.102,-0.067,-0.054
0.011,-0.339,-0.351,0.164,0.181,-0.344,0.064,0.004,-0.019,-0.026,-0.033,-0.031
0.002,-0.385,-0.386,0.192,0.194,-0.385,0.104,0.033,-0.009,-0.104,-0.082,-0.076
0.013,-0.326,-0.34,0.157,0.177,-0.332,0.235,0.455,0.359,0.057,-0.031,-0.094
0.134,-0.234,-0.368,0.051,0.251,-0.3,0.208,0.169,0.175,0.245,0.129,0.012
0.502,0.51,0.008,-0.506,0.247,0.259,-0.692,-1.704,-0.948,1.079,1.074,0.8
0.601,1.007,0.406,-0.804,0.097,0.706,-1.498,-2.819,-1.7,2.188,1.839,1.394
0.008,0.038,0.03,-0.023,-0.011,0.034,-1.177,-2.316,-2.098,0.222,0.429,0.468
-0.209,-0.356,-0.147,0.283,-0.031,-0.252,-0.717,-1.321,-1.461,-0.971,-0.383,-0.128
0.006,-0.195,-0.201,0.095,0.104,-0.198,-0.236,-0.316,-0.33,-0.106,-0.033,-0.018
0.014,-0.254,-0.268,0.12,0.141,-0.261,0.049,0.049,-0.034,-0.141,-0.084,-0.065
0.028,-0.189,-0.217,0.08,0.123,-0.202,0.054,0.093,0.072,-0.04,-0.027,-0.036
0.031,-0.214,-0.245,0.091,0.139,-0.229,0.104,0.165,0.107,-0.057,-0.048,-0.057
0.035,-0.183,-0.218,0.074,0.127,-0.2,0.087,0.159,0.13,-0.055,-0.032,-0.041
0.047,-0.182,-0.229,0.068,0.138,-0.206,0.106,0.192,0.174,-0.019,-0.023,-0.038
0.048,-0.171,-0.219,0.062,0.133,-0.195,0.095,0.204,0.175,-0.043,-0.025,-0.036
0.058,-0.158,-0.216,0.05,0.137,-0.186,0.093,0.214,0.206,0.015,0.008,-0.024
0.058,-0.157,-0.216,0.05,0.137,-0.186,0.091,0.228,0.213,0.002,0.01,-0.026
0.067,-0.136,-0.203,0.034,0.135,-0.169,0.083,0.246,0.245,0.047,0.041,-0.009
0.079,-0.119,-0.198,0.02,0.139,-0.158,0.084,0.254,0.265,0.054,0.046,-0.008
0.09,-0.091,-0.18,0.001,0.135,-0.136,0.064,0.271,0.288,0.084,0.067,0.006
0.097,-0.068,-0.165,-0.014,0.131,-0.116,0.055,0.291,0.308,0.095,0.07,0.011
0.111,-0.03,-0.142,-0.04,0.127,-0.086,0.037,0.303,0.331,0.115,0.078,0.02
0.138,0.013,-0.125,-0.075,0.132,-0.056,0.015,0.329,0.363,0.138,0.092,0.026
0.183,0.068,-0.115,-0.126,0.149,-0.023,-0.008,0.356,0.392,0.15,0.1,0.032
0.208,0.104,-0.105,-0.156,0.156,-0.001,-0.023,0.404,0.442,0.195,0.125,0.058
0.241,0.143,-0.098,-0.191,0.169,0.022,-0.033,0.463,0.499,0.234,0.151,0.078
0.276,0.185,-0.091,-0.231,0.183,0.047,-0.057,0.524,0.558,0.272,0.177,0.1
0.327,0.241,-0.087,-0.283,0.207,0.077,-0.093,0.59,0.622,0.326,0.21,0.13
